customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,internet_service,online_security,online_backup,tech_support,streaming_tv,streaming_movies,dependents,partner,phone_service,multiple_lines,monthly_usage_gb,customer_service_calls,satisfaction_score,churn
545,40,Female,48,47.78,1896.96,Two year,Credit card,No,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,No phone service,460,4,2,No
546,39,Female,70,66.44,4711.38,Two year,Bank transfer,Yes,No,No internet service,No internet service,Yes,No,No,Yes,No,No,No phone service,393,9,1,No
547,68,Female,46,31.14,878.42,Month-to-month,Electronic check,No,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,No,312,8,1,No
548,42,Male,43,55.52,2526.78,One year,Mailed check,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Yes,No,No,55,2,3,No
549,75,Male,21,70.1,3469.88,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,No,Yes,430,4,5,No
550,79,Male,23,59.11,3500.82,Month-to-month,Mailed check,No,DSL,No,No internet service,Yes,Yes,No,No,No,Yes,Yes,338,4,1,No
551,78,Female,47,52.14,3260.76,One year,Electronic check,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Yes,No,No,107,1,3,No
552,39,Female,15,99.51,1412.68,Month-to-month,Bank transfer,No,DSL,No,No internet service,No internet service,No,No,Yes,No,Yes,No phone service,482,3,5,No
553,75,Male,25,90.43,823.22,One year,Mailed check,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Yes,No,Yes,194,1,2,No
554,75,Female,36,69.87,3197.9,Two year,Electronic check,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,415,4,1,Yes
555,39,Female,51,65.55,3016.55,Month-to-month,Credit card,No,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Yes,Yes,No,91,9,3,No
556,66,Female,15,69.65,937.81,One year,Mailed check,No,No,No,No internet service,No,Yes,No internet service,Yes,No,No,No,399,1,2,No
557,69,Female,68,36.1,3540.44,Month-to-month,Mailed check,No,DSL,Yes,No internet service,No internet service,No,No,Yes,Yes,Yes,No,249,9,4,No
558,59,Female,21,51.61,2303.1,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,473,8,2,No
559,23,Male,13,23.16,3355.41,Month-to-month,Mailed check,No,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes,223,9,3,No
560,32,Female,19,58.04,4194.97,Two year,Mailed check,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,434,5,5,No
561,71,Male,34,63.44,890.16,Two year,Credit card,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,No,No,Yes,384,7,4,No
562,60,Female,68,38.22,144.77,Two year,Electronic check,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No phone service,144,8,4,No
563,77,Male,52,97.12,3906.56,Two year,Electronic check,No,No,No,No internet service,No internet service,No,No,Yes,Yes,Yes,Yes,266,7,4,No
564,54,Female,27,92.76,3068.0,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,No,No,Yes,160,4,1,No
565,50,Male,29,77.77,3513.22,Month-to-month,Credit card,No,No,No,No,Yes,Yes,No internet service,No,Yes,Yes,No,402,4,3,No
566,25,Female,28,62.67,4198.87,One year,Electronic check,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,229,5,4,No
567,70,Male,35,89.6,4023.91,Month-to-month,Credit card,Yes,No,No internet service,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,212,0,2,Yes
568,77,Female,8,30.45,4806.55,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Yes,Yes,Yes,168,7,5,No
569,61,Male,16,83.24,2702.88,Month-to-month,Credit card,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,No,No,374,1,3,No
570,61,Female,36,29.99,2468.05,One year,Bank transfer,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,No,No,Yes,438,5,2,No
571,22,Male,30,83.54,2039.34,One year,Mailed check,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,No,No,Yes,277,8,1,No
572,56,Male,18,42.06,810.77,Month-to-month,Bank transfer,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Yes,Yes,No phone service,194,2,4,Yes
573,21,Female,2,90.17,2884.41,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,No,Yes,No phone service,486,1,2,No
574,23,Female,49,95.52,1421.21,One year,Bank transfer,No,Fiber optic,Yes,No,No,No internet service,No,No,No,Yes,No phone service,357,9,3,No
575,62,Male,4,31.9,4610.47,One year,Mailed check,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,No phone service,191,4,2,No
576,49,Female,7,57.01,2936.79,Month-to-month,Bank transfer,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,No,No,No,171,8,1,No
577,69,Male,39,98.48,2984.56,One year,Electronic check,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Yes,Yes,No phone service,334,5,5,No
578,47,Male,13,58.67,1806.88,Month-to-month,Electronic check,Yes,No,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,441,7,4,No
579,64,Male,31,89.08,307.35,Month-to-month,Bank transfer,No,DSL,No,No internet service,No,No,No internet service,Yes,No,No,No phone service,275,7,3,Yes
580,52,Female,71,67.1,207.13,One year,Mailed check,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Yes,No,No,409,6,4,No
581,72,Male,63,50.03,2145.51,One year,Bank transfer,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,No,No,No phone service,306,4,4,No
582,57,Male,56,42.86,468.6,Month-to-month,Mailed check,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,No,Yes,No phone service,334,1,4,No
583,69,Female,42,36.26,3053.89,One year,Credit card,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Yes,Yes,No,469,9,2,No
584,33,Female,61,80.94,4410.82,One year,Mailed check,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Yes,No,484,9,2,No
585,30,Female,42,50.92,4420.43,One year,Credit card,No,DSL,No,No internet service,Yes,No,No internet service,No,Yes,Yes,No,214,4,5,No
586,67,Female,56,60.9,3312.27,One year,Bank transfer,No,No,No internet service,No,Yes,No internet service,No,Yes,Yes,Yes,No,270,6,1,No
587,77,Male,36,59.39,1095.6,One year,Mailed check,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,No,Yes,No,118,6,3,No
588,59,Male,68,66.18,4321.83,Month-to-month,Credit card,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,No,No,No,358,1,2,No
589,47,Male,7,89.25,4436.16,Month-to-month,Credit card,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Yes,Yes,Yes,273,6,4,Yes
590,36,Male,54,98.46,1023.44,Month-to-month,Credit card,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,No,No,No phone service,173,5,1,No
591,34,Female,1,52.61,3700.26,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,No internet service,No,No,Yes,No,No phone service,485,6,3,No
592,73,Male,44,86.2,1468.27,One year,Bank transfer,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Yes,No,No,393,7,3,No
593,36,Male,45,81.16,4023.07,One year,Credit card,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,388,3,3,No
594,45,Female,47,65.88,4986.33,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Yes,61,0,3,No
595,75,Male,13,96.48,198.63,Month-to-month,Credit card,No,DSL,No,No internet service,No,Yes,No,No,No,No,Yes,101,7,5,No
596,72,Male,22,36.04,4491.96,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes,No,178,7,3,No
597,43,Male,21,28.74,3132.02,Month-to-month,Bank transfer,Yes,No,Yes,No internet service,No internet service,No,No,Yes,Yes,Yes,Yes,184,2,1,Yes
598,54,Male,9,88.32,4868.24,One year,Electronic check,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,194,2,2,No
599,43,Male,26,55.13,2351.8,Month-to-month,Electronic check,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,Yes,No,176,4,1,No
600,70,Male,9,87.76,4244.57,One year,Electronic check,No,No,No internet service,No internet service,No,No,No,No,No,Yes,No,275,2,4,No
601,79,Female,15,91.45,358.85,Two year,Mailed check,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,No,Yes,No,476,4,5,Yes
602,40,Female,10,25.0,1709.63,Month-to-month,Bank transfer,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,No,120,7,5,No
603,26,Male,42,90.68,381.73,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Yes,No,No phone service,322,0,4,No
604,29,Male,24,55.87,4877.95,Month-to-month,Mailed check,No,No,Yes,Yes,No,No internet service,Yes,No,No,No,No phone service,236,1,1,No
605,70,Female,49,60.83,4094.02,One year,Bank transfer,No,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,No,52,1,1,Yes
606,18,Male,26,70.13,4270.11,One year,Electronic check,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,No,Yes,Yes,334,3,4,No
607,75,Male,37,94.11,4692.93,Month-to-month,Bank transfer,No,DSL,No,No,No internet service,No,Yes,Yes,No,Yes,No,71,8,3,No
608,75,Male,68,21.53,471.26,One year,Mailed check,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Yes,No,No phone service,215,1,3,No
609,18,Female,50,58.15,1958.71,Two year,Electronic check,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,359,8,2,No
610,64,Male,24,75.02,401.62,Month-to-month,Mailed check,No,No,Yes,No,No internet service,No,No internet service,No,No,Yes,No phone service,412,6,1,No
611,51,Female,19,77.82,1093.43,Month-to-month,Credit card,No,DSL,No internet service,No internet service,No,No,No,No,No,No,No,483,9,1,No
612,49,Male,60,75.4,1185.36,Two year,Electronic check,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,No,Yes,No phone service,295,7,4,Yes
613,79,Female,39,30.75,2372.08,One year,Electronic check,Yes,DSL,No,No,No internet service,No internet service,No,No,Yes,No,No phone service,283,0,4,Yes
614,71,Female,18,43.95,1379.38,Two year,Bank transfer,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No phone service,374,4,3,No
615,65,Male,19,48.7,549.84,One year,Electronic check,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,207,8,1,No
616,42,Female,36,84.35,879.08,Two year,Mailed check,Yes,DSL,No,No,No,Yes,No internet service,No,No,Yes,No phone service,200,3,1,No
617,57,Male,55,42.3,779.01,Month-to-month,Bank transfer,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,262,1,5,No
618,62,Female,69,36.86,4866.73,One year,Credit card,No,DSL,Yes,No internet service,Yes,No internet service,No,No,Yes,No,No,425,5,2,No
619,70,Male,47,96.6,3808.5,Two year,Mailed check,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,267,1,2,No
620,18,Male,49,20.71,4840.42,One year,Credit card,No,DSL,No,Yes,Yes,Yes,No,No,No,No,No phone service,295,2,3,No
621,33,Female,33,99.83,2226.72,Month-to-month,Credit card,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,352,7,1,No
622,78,Male,21,74.15,1427.92,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Yes,No,No,454,2,5,No
623,56,Male,22,86.28,4001.55,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,325,1,1,No
624,22,Female,48,43.57,1664.96,Month-to-month,Mailed check,No,No,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,200,5,4,No
625,39,Male,37,21.15,1531.95,Month-to-month,Mailed check,No,DSL,No internet service,No,Yes,No,No,No,Yes,No,No phone service,245,2,3,No
626,46,Male,15,79.03,1200.9,One year,Electronic check,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Yes,No,No phone service,454,0,2,No
627,72,Female,35,86.73,691.91,One year,Bank transfer,Yes,DSL,No internet service,No internet service,Yes,No,No,No,Yes,No,Yes,70,2,1,Yes
628,20,Female,71,79.24,1319.49,Month-to-month,Credit card,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,No,Yes,Yes,306,5,3,No
629,29,Male,32,31.43,1808.83,One year,Mailed check,No,No,No,No internet service,Yes,No internet service,No,No,No,Yes,No phone service,448,2,2,No
630,43,Male,11,80.27,3386.27,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Yes,Yes,66,8,1,Yes
631,33,Female,10,81.51,359.7,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Yes,Yes,No phone service,100,6,5,Yes
632,68,Female,57,72.68,1092.01,Month-to-month,Bank transfer,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Yes,Yes,Yes,496,4,3,No
633,54,Male,25,81.29,4054.67,One year,Bank transfer,Yes,No,No internet service,No internet service,No,Yes,No,Yes,No,No,No phone service,319,1,1,No
634,39,Female,2,87.67,777.26,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No,No internet service,No,No,No,Yes,Yes,364,8,2,Yes
635,74,Male,64,69.09,1746.09,Month-to-month,Bank transfer,No,DSL,No,No,No,No,Yes,No,Yes,Yes,No phone service,132,4,2,No
636,46,Male,35,27.09,4330.06,Month-to-month,Mailed check,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,No,No,Yes,355,6,5,No
637,31,Male,7,59.01,816.88,Two year,Mailed check,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Yes,No,No,173,8,3,No
638,45,Male,18,26.21,459.55,Month-to-month,Mailed check,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,No,Yes,No,339,3,3,Yes
639,22,Male,67,52.6,2448.46,One year,Bank transfer,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Yes,Yes,Yes,311,8,1,No
640,64,Female,42,52.57,1546.98,One year,Mailed check,No,DSL,No internet service,Yes,No,Yes,No,No,No,No,No,414,0,2,No
641,66,Female,39,25.28,2838.87,One year,Electronic check,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Yes,Yes,Yes,98,5,2,No
642,47,Female,41,47.91,4028.83,Two year,Mailed check,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes,55,1,5,No
643,63,Female,24,28.88,728.89,Month-to-month,Mailed check,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,166,7,5,No
644,79,Male,60,84.66,2924.46,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Yes,Yes,Yes,167,4,3,No
645,69,Male,46,95.82,2552.27,Two year,Mailed check,No,DSL,No,No,No,No internet service,No internet service,No,Yes,Yes,No phone service,312,2,2,No
646,22,Male,19,25.79,763.19,Month-to-month,Credit card,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,402,1,1,No
647,29,Male,68,96.41,3138.79,One year,Electronic check,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,No,No,Yes,484,7,4,No
648,33,Female,42,61.81,1404.52,One year,Bank transfer,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Yes,No,No,423,6,1,No
649,43,Male,32,43.97,2464.78,One year,Electronic check,No,DSL,Yes,No,No internet service,Yes,No internet service,No,No,Yes,No phone service,178,8,5,No
650,43,Male,39,26.15,457.25,Two year,Credit card,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,No,Yes,Yes,446,7,1,No
651,65,Female,36,60.05,2324.94,Two year,Bank transfer,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,220,3,2,No
652,38,Female,36,83.56,1566.99,One year,Bank transfer,No,DSL,No,No,No internet service,No internet service,No,No,Yes,No,Yes,76,1,3,No
653,56,Female,3,76.57,4120.79,Month-to-month,Mailed check,No,DSL,No,No,No,No,Yes,Yes,Yes,No,Yes,248,1,4,No
654,53,Female,8,24.02,332.04,Two year,Electronic check,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Yes,No,Yes,421,1,3,No
655,50,Male,70,25.83,2122.11,Month-to-month,Credit card,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,No,Yes,Yes,436,5,4,No
656,79,Male,41,52.23,2319.24,Month-to-month,Credit card,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,No,No,No phone service,363,6,4,No
657,47,Female,68,43.62,3638.78,Two year,Bank transfer,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,No,No,No phone service,394,5,2,Yes
658,54,Male,13,38.59,2892.72,Month-to-month,Mailed check,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,No,Yes,Yes,146,1,2,Yes
659,40,Male,49,42.48,3352.7,Month-to-month,Bank transfer,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Yes,No,Yes,66,3,5,No
660,75,Male,60,84.28,3896.39,Month-to-month,Bank transfer,No,DSL,No internet service,No,No internet service,Yes,No,No,No,Yes,No,222,2,5,No
661,27,Female,2,94.34,4317.9,Two year,Bank transfer,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Yes,No,No phone service,150,3,4,No
662,71,Male,60,52.41,1603.68,One year,Bank transfer,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Yes,Yes,No phone service,235,4,5,No
663,22,Female,5,92.49,2713.21,One year,Credit card,No,DSL,No,No internet service,No internet service,No internet service,Yes,No,No,Yes,Yes,233,6,2,No
664,53,Male,44,45.72,4208.53,Month-to-month,Credit card,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,No,No,No phone service,487,8,5,No
665,51,Male,27,58.11,4947.78,One year,Bank transfer,Yes,No,No internet service,Yes,No,No internet service,No,No,No,Yes,No phone service,264,1,4,No
666,69,Male,32,38.08,4453.12,One year,Bank transfer,Yes,DSL,No internet service,No,No internet service,No,Yes,No,No,No,No,300,7,3,No
667,48,Female,21,71.24,1888.76,Month-to-month,Mailed check,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,No,Yes,No,265,2,1,No
668,27,Male,8,98.32,1016.07,Month-to-month,Bank transfer,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,No,Yes,No phone service,78,8,5,Yes
669,75,Female,50,68.28,2472.49,Month-to-month,Credit card,No,DSL,No,Yes,No internet service,No,Yes,Yes,Yes,Yes,No phone service,151,9,2,No
670,36,Female,67,48.63,3721.13,Two year,Electronic check,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Yes,No,No phone service,172,3,3,No
671,75,Female,44,71.83,2488.22,One year,Credit card,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Yes,Yes,Yes,103,2,2,No
672,49,Male,58,29.83,2441.75,Two year,Mailed check,No,No,Yes,No internet service,Yes,No internet service,No,Yes,No,Yes,No,332,9,5,No
673,18,Male,3,91.09,4199.24,Month-to-month,Credit card,No,No,No,No,No internet service,Yes,No,No,Yes,No,Yes,151,5,4,Yes
674,73,Male,70,60.25,1838.95,One year,Electronic check,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Yes,Yes,No,166,9,1,No
675,22,Male,2,55.95,4305.98,One year,Bank transfer,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Yes,Yes,No,153,8,1,No
676,62,Female,44,66.87,2063.68,One year,Electronic check,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,No,94,6,3,No
677,21,Female,2,69.98,1674.75,Two year,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Yes,Yes,No phone service,163,3,1,No
678,33,Female,35,25.74,2297.25,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Yes,No,No,392,2,4,No
679,41,Male,30,74.61,3824.11,Month-to-month,Credit card,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,No,Yes,Yes,80,9,2,No
680,33,Female,8,39.35,673.71,One year,Credit card,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,No,Yes,No,213,3,4,No
681,72,Male,22,77.12,1022.28,One year,Credit card,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,No,No,Yes,238,2,3,No
682,19,Female,44,85.8,4759.65,One year,Mailed check,No,Fiber optic,No,No,No,No internet service,Yes,No,Yes,Yes,No,342,2,3,No
683,66,Male,58,84.32,918.68,Month-to-month,Credit card,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,No,Yes,No,244,8,1,No
684,45,Male,36,64.2,2860.25,One year,Mailed check,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,No,No,No phone service,341,3,4,No
685,49,Female,69,61.61,2917.61,Month-to-month,Credit card,No,No,No internet service,No,No,No internet service,Yes,Yes,Yes,No,Yes,424,8,2,No
686,44,Female,31,31.43,2473.64,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,310,9,4,No
687,37,Female,47,82.03,3241.49,One year,Mailed check,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Yes,No,No,479,4,2,No
688,41,Female,55,41.71,1187.64,One year,Electronic check,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,No,Yes,Yes,256,6,2,No
689,29,Male,62,59.74,2785.68,Month-to-month,Mailed check,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Yes,No,No,101,4,4,No
690,67,Female,30,42.74,1892.26,Month-to-month,Mailed check,Yes,No,Yes,No internet service,No,No internet service,Yes,Yes,Yes,Yes,No phone service,98,0,5,No
691,52,Female,55,30.71,3325.25,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,No,No,Yes,55,1,4,No
692,77,Female,16,70.36,749.06,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No phone service,428,4,2,No
693,50,Male,12,24.35,2875.84,One year,Bank transfer,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,No,No,Yes,443,5,3,Yes
694,50,Male,17,79.89,967.09,Two year,Credit card,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Yes,No,Yes,423,6,3,No
695,78,Female,16,45.41,1429.28,Month-to-month,Electronic check,No,No,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,Yes,273,1,1,No
696,68,Male,12,20.01,1132.61,One year,Credit card,Yes,Fiber optic,No internet service,No,No,No,Yes,No,No,No,No,72,9,3,No
697,60,Female,8,60.89,955.05,Two year,Bank transfer,Yes,DSL,No,Yes,No,No,Yes,No,Yes,No,Yes,194,8,5,Yes
698,54,Male,3,23.75,4137.27,Two year,Electronic check,No,DSL,No,Yes,Yes,No internet service,No,No,No,No,Yes,159,5,2,No
699,29,Male,16,42.09,1464.25,Month-to-month,Credit card,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,No,Yes,Yes,261,1,4,No
700,20,Male,30,76.56,4639.26,Two year,Credit card,No,No,No,No internet service,No internet service,Yes,Yes,No,No,No,No phone service,349,1,4,No
701,18,Male,23,25.02,4851.14,Month-to-month,Bank transfer,Yes,DSL,No,No,No internet service,No,No,No,Yes,No,Yes,90,2,5,Yes
702,50,Female,5,87.15,2877.74,Month-to-month,Credit card,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Yes,Yes,No,448,0,3,No
703,57,Female,65,20.31,757.86,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Yes,221,8,2,No
704,27,Female,30,39.75,1904.01,Month-to-month,Mailed check,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,No,No,Yes,235,9,3,Yes
705,60,Male,21,79.27,3998.77,Month-to-month,Bank transfer,No,DSL,No internet service,No,No,Yes,Yes,No,Yes,Yes,No phone service,263,3,1,No
706,61,Female,70,45.3,1868.58,Month-to-month,Mailed check,No,DSL,No internet service,Yes,No,No internet service,No,Yes,Yes,Yes,No,355,4,3,No
707,46,Female,22,28.15,480.74,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,No,Yes,No,No,Yes,No,101,6,1,No
708,30,Female,32,48.82,2806.09,Two year,Credit card,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Yes,No,No,119,0,4,No
709,29,Male,33,41.63,4233.35,Two year,Bank transfer,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Yes,No,Yes,245,2,2,No
710,48,Male,16,87.42,3989.84,Month-to-month,Bank transfer,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,No,Yes,Yes,496,2,1,Yes
711,63,Male,38,45.07,916.86,Two year,Credit card,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Yes,No,No,491,1,3,No
712,19,Female,14,83.11,3380.18,Two year,Credit card,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Yes,Yes,No,200,7,3,No
713,78,Female,36,91.35,1141.5,One year,Electronic check,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,No phone service,477,4,4,No
714,68,Female,23,54.71,1130.13,Month-to-month,Electronic check,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,No,Yes,No,158,0,5,No
715,67,Male,66,92.8,4376.66,One year,Bank transfer,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Yes,No,Yes,167,1,5,No
716,52,Male,2,50.19,1285.86,Two year,Electronic check,No,No,No,No,No,No,No,No,No,Yes,Yes,414,0,3,No
717,40,Female,65,97.13,1353.07,One year,Mailed check,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,Yes,No,Yes,144,5,5,No
718,34,Male,67,27.14,53.23,Month-to-month,Electronic check,No,No,No internet service,No internet service,Yes,No internet service,No,No,Yes,No,No phone service,305,8,2,Yes
719,43,Male,52,74.96,4359.81,One year,Electronic check,Yes,Fiber optic,No,Yes,No,No internet service,No,No,No,Yes,No,93,6,5,No
720,25,Male,62,59.51,3973.34,One year,Bank transfer,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,No,No,Yes,485,4,2,No
721,46,Male,23,51.01,3155.28,One year,Mailed check,Yes,Fiber optic,No,No,No,Yes,No internet service,No,No,No,No phone service,116,2,3,No
722,43,Female,26,70.62,3763.82,Month-to-month,Electronic check,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,No,No,No phone service,205,7,3,No
723,27,Male,68,76.31,802.64,Month-to-month,Mailed check,Yes,DSL,No internet service,No,No internet service,No,No,No,Yes,No,Yes,372,9,3,No
724,43,Male,55,20.35,2318.7,Two year,Mailed check,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,No,No,No phone service,255,3,4,Yes
725,79,Male,6,33.36,1788.54,Two year,Mailed check,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,No,No,No phone service,323,8,5,No
726,51,Male,35,77.04,514.19,Month-to-month,Credit card,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,No,No,Yes,204,4,1,No
